trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1724912910_GS.S04R,038850_GS.S04R,GS,1,1724912910,0S 0628+ TSS/GCS,1724927391,1724927400,580,0,0
1724912940_1..S03R,038900_1..S03R,1,1,1724912940,01 0629  242/SFT,1724930646,1724930661,1128,0,0
1724912940_3..S01R,038900_3..S01R,3,1,1724912940,03 0629  148/NLT,1724931201,1724931216,1052,0,0
1724912970_2..S05R,038950_2..S05R,2,1,1724912970,02 0629+ 241/FLA,1724933587,1724933601,1595,0,0
1724913000_GS.N01R,039000_GS.N01R,GS,0,1724913000,0S 0630  GCS/TSS,1724927475,1724927481,522,0,0
1724913090_1..N03R,039150_1..N03R,1,0,1724913090,01 0631+ SFT/242,1724931006,1724931021,1176,0,0
1724913090_6..S03R,039150_6..S03R,6,1,1724913090,06 0631+ 177/BBR,1724930466,1724930481,1104,0,0
1724913120_2..S05R,039200_2..S05R,2,1,1724913120,02 0632  241/FLA,1724933827,1724933841,1643,0,0
1724913120_4..S34R,039200_4..S34R,4,1,1724913120,04 0632  WDL/UTI,1724931426,1724931441,1232,0,0
1724913120_7..N,039200_7..N,7,0,1724913120,07 0632 34H/MST,1724929581,1724929596,1008,0,0
1724913150_7X..S,039250_7X..S,7X,1,1724913150,07 0632+ MST/34H,1724929896,1724929911,1020,0,0
1724913210_GS.S01R,039350_GS.S01R,GS,1,1724913210,0S 0633+ TSS/GCS,1724927661,1724927670,572,0,0
1724913270_6..N01R,039450_6..N01R,6,0,1724913270,06 0634+ BBR/PEL,1724931261,1724931276,1130,0,0
1724913270_7..S,039450_7..S,7,1,1724913270,07 0634+ MST/34H,1724930001,1724930016,1010,0,0
1724913300_1..S03R,039500_1..S03R,1,1,1724913300,01 0635  242/SFT,1724931111,1724931126,1110,0,0
1724913300_2..N01R,039500_2..N01R,2,0,1724913300,02 0635  FLA/241,1724933317,1724933331,1461,0,0
1724913300_2..S05R,039500_2..S05R,2,1,1724913300,02 0635  241/FLA,1724934022,1724934036,1602,0,0
1724913300_7..N,039500_7..N,7,0,1724913300,07 0635 34H/MST,1724929836,1724929851,988,0,0
1724913300_GS.N04R,039500_GS.N04R,GS,0,1724913300,0S 0635  GCS/TSS,1724927781,1724927790,524,0,0
1724913330_3..N01R,039550_3..N01R,3,0,1724913330,03 0635+ NLT/148,1724931651,1724931666,1182,0,0
1724913390_5..S04R,039650_5..S04R,5,1,1724913390,05 0636+ DYR/FLA,1724932851,1724932852,1368,0,0
1724913420_4..S34R,039700_4..S34R,4,1,1724913420,04 0637  WDL/UTI,1724931741,1724931756,1194,0,0
1724913420_6..S02R,039700_6..S02R,6X,1,1724913420,06 0637  PEL/BBR,1724931096,1724931111,1108,0,0
1724913450_7X..S,039750_7X..S,7X,1,1724913450,07 0637+ MST/34H,1724930151,1724930166,970,0,0
1724913480_5..N71R,039800_5..N71R,5,0,1724913480,05 0638  FLA/DYR,1724932416,1724932431,1284,0,0
1724913480_7..N,039800_7..N,7,0,1724913480,07 0638 34H/MST,1724930121,1724930136,966,0,0
1724913510_1..N03R,039850_1..N03R,1,0,1724913510,01 0638+ SFT/242,1724931246,1724931261,1128,0,0
1724913510_GS.S04R,039850_GS.S04R,GS,1,1724913510,0S 0638+ TSS/GCS,1724927976,1724927985,576,0,0
1724913570_5..S09R,039950_5..S09R,5,1,1724913570,05 0639+ 238/FLA,1724933137,1724933151,1344,0,0
1724913600_6..S03R,040000_6..S03R,6,1,1724913600,06 0640  177/BBR,1724930916,1724930931,1004,0,0
1724913600_GS.N01R,040000_GS.N01R,GS,0,1724913600,0S 0640  GCS/TSS,1724928066,1724928075,520,0,0
1724913690_3..S01R,040150_3..S01R,3,1,1724913690,03 0641+ 148/NLT,1724931891,1724931906,1134,0,0
1724913690_4..N06R,040150_4..N06R,4,0,1724913690,04 0641+ UTI/WDL,1724931921,1724931936,1138,0,0
1724913690_7..N,040150_7..N,7,0,1724913690,07 0641+ 34H/MST,1724930361,1724930376,934,0,0
1724913720_2..S05R,040200_2..S05R,2,1,1724913720,02 0642  241/FLA,1724934217,1724934231,1562,0,0
1724913750_1..S04R,040250_1..S04R,1,1,1724913750,01 0642+ 238/SFT,1724931381,1724931396,1066,0,0
1724913750_6..N01R,040250_6..N01R,6,0,1724913750,06 0642+ BBR/PEL,1724931906,1724931921,1136,0,0
1724913750_7X..S,040250_7X..S,7X,1,1724913750,07 0642+ MST/34H,1724930391,1724930406,938,0,0
1724913780_4..S34R,040300_4..S34R,4,1,1724913780,04 0643  WDL/UTI,1724932056,1724932071,1156,0,0
1724913780_5..N01R,040300_5..N01R,5,0,1724913780,05 0643  180/DYR,1724928906,1724928921,736,0,0
1724913810_7..N,040350_7..N,7,0,1724913810,07 0643+ 34H/MST,1724930421,1724930436,878,0,0
1724913810_GS.S01R,040350_GS.S01R,GS,1,1724913810,0S 0643+ TSS/GCS,1724928276,1724928285,576,0,0
1724913870_7..S,040450_7..S,7,1,1724913870,07 0644+ MST/34H,1724930481,1724930496,886,0,0
1724913900_2..N01R,040500_2..N01R,2,0,1724913900,02 0645  FLA/241,1724933947,1724933961,1427,0,0
1724913900_3..N01R,040500_3..N01R,3,0,1724913900,03 0645  NLT/148,1724932492,1724932506,1139,0,0
1724913900_6..S,040500_6..S,6X,1,1724913900,06 0645  PEL/BBR,1724932071,1724932086,28,0,0
1724913900_6..S02R,040500_6..S02R,6X,1,1724913900,06 0645  PEL/BBR,1724931786,1724931801,1040,0,0
1724913900_GS.N04R,040500_GS.N04R,GS,0,1724913900,0S 0645  GCS/TSS,1724928381,1724928390,524,0,0
1724913960_1..S03R,040600_1..S03R,1,1,1724913960,01 0646  242/SFT,1724931681,1724931696,1026,0,0
1724913960_7..N,040600_7..N,7,0,1724913960,07 0646 34H/MST,1724930646,1724930661,908,0,0
1724913990_1..N03R,040650_1..N03R,1,0,1724913990,01 0646+ SFT/242,1724931801,1724931816,1042,0,0
1724913990_5..S09R,040650_5..S09R,5,1,1724913990,05 0646+ 238/FLA,1724933437,1724933451,1325,0,0
1724914050_2..S05R,040750_2..S05R,2,1,1724914050,02 0647+ 241/FLA,1724934667,1724934681,1573,0,0
1724914050_7X..S,040750_7X..S,7X,1,1724914050,07 0647+ MST/34H,1724930676,1724930691,902,0,0
1724914080_7..N,040800_7..N,7,0,1724914080,07 0648 34H/MST,1724930796,1724930811,918,0,0
1724914110_5..N71R,040850_5..N71R,5,0,1724914110,05 0648+ FLA/DYR,1724933287,1724933302,1296,0,0
1724914110_6..S03R,040850_6..S03R,6,1,1724914110,06 0648+ 177/BBR,1724931576,1724931591,1012,0,0
1724914110_GS.S04R,040850_GS.S04R,GS,1,1724914110,0S 0648+ TSS/GCS,1724928585,1724928591,578,0,0
1724914140_3..S01R,040900_3..S01R,3,1,1724914140,03 0649  148/NLT,1724932191,1724932206,1014,0,0
1724914140_4..S34R,040900_4..S34R,4,1,1724914140,04 0649  WDL/UTI,1724932401,1724932416,1042,0,0
1724914170_6..N01R,040950_6..N01R,6,0,1724914170,06 0649+ BBR/PEL,1724932101,1724932116,1002,0,0
1724914200_5..S04R,041000_5..S04R,5,1,1724914200,05 0650  DYR/FLA,1724933287,1724933302,1216,0,0
1724914200_GS.N01R,041000_GS.N01R,GS,0,1724914200,0S 0650  GCS/TSS,1724928675,1724928681,522,0,0
1724914230_7..N,041050_7..N,7,0,1724914230,07 0650+ 34H/MST,1724930991,1724931006,870,0,0
1724914290_4..N06R,041150_4..N06R,4,0,1724914290,04 0651+ UTI/WDL,1724932371,1724932386,1074,0,0
1724914320_6..S02R,041200_6..S02R,6X,1,1724914320,06 0652  PEL/BBR,1724932281,1724932296,1026,0,0
1724914350_1..S04R,041250_1..S04R,1,1,1724914350,01 0652+ 238/SFT,1724932071,1724932086,998,0,0
1724914350_7..N,041250_7..N,7,0,1724914350,07 0652+ 34H/MST,1724931126,1724931141,888,0,0
1724914350_7X..S,041250_7X..S,7X,1,1724914350,07 0652+ MST/34H,1724930811,1724930826,846,0,0
1724914410_2..S05R,041350_2..S05R,2,1,1724914410,02 0653+ 241/FLA,1724935147,1724935161,1586,0,0
1724914410_GS.S01R,041350_GS.S01R,GS,1,1724914410,0S 0653+ TSS/GCS,1724928861,1724928876,570,0,0
1724914470_1..N03R,041450_1..N03R,1,0,1724914470,01 0654+ SFT/242,1724932086,1724932101,920,0,0
1724914470_7..S,041450_7..S,7,1,1724914470,07 0654+ MST/34H,1724931096,1724931111,836,0,0
1724914500_2..N01R,041500_2..N01R,2,0,1724914500,02 0655  FLA/241,1724934517,1724934531,1384,0,0
1724914500_3..N01R,041500_3..N01R,3,0,1724914500,03 0655  NLT/148,1724933257,1724933271,1130,0,0
1724914500_3..S01R,041500_3..S01R,3,1,1724914500,03 0655  148/NLT,1724933302,1724933316,1138,0,0
1724914500_6..S03R,041500_6..S03R,6,1,1724914500,06 0655  177/BBR,1724931861,1724931876,890,0,0
1724914500_7..N,041500_7..N,7,0,1724914500,07 0655 34H/WPT,1724930976,1724930991,820,0,0
1724914500_GS.N04R,041500_GS.N04R,GS,0,1724914500,0S 0655  GCS/TSS,1724928981,1724928996,506,0,0
1724914530_1..S03R,041550_1..S03R,1,1,1724914530,01 0655+ 242/SFT,1724932386,1724932401,960,0,0
1724914560_6..N01R,041600_6..N01R,6,0,1724914560,06 0656  BBR/PEL,1724932552,1724932566,991,0,0
1724914650_7X..S,041750_7X..S,7X,1,1724914650,07 0657+ MST/34H,1724931261,1724931276,826,0,0
1724914680_5..S09R,041800_5..S09R,5,1,1724914680,05 0658  238/FLA,1724934517,1724934531,1384,0,0
1724914680_7..N,041800_7..N,7,0,1724914680,07 0658 34H/MST,1724931456,1724931471,826,0,0
1724914710_4..S34R,041850_4..S34R,4,1,1724914710,04 0658+ WDL/UTI,1724933077,1724933091,724,0,0
1724914710_GS.S04R,041850_GS.S04R,GS,1,1724914710,0S 0658+ TSS/GCS,1724929161,1724929176,530,0,0
1724914740_6..S02R,041900_6..S02R,6X,1,1724914740,06 0659  PEL/BBR,1724932627,1724932641,926,0,0
1724914770_5..S06R,041950_5..S06R,5,1,1724914770,05 0659+ DYR/UTI,1724933242,1724933256,1047,0,0
1724914800_4..S39R,042000_4..S39R,4,1,1724914800,04 0700  KGB/UTI,1724932897,1724932911,979,0,0
1724914800_7..N,042000_7..N,7,0,1724914800,07 0700 34H/MST,1724931591,1724931606,830,0,0
1724914800_GS.N01R,042000_GS.N01R,GS,0,1724914800,0S 0700  GCS/TSS,1724929266,1724929281,464,0,0
1724914830_2..S05R,042050_2..S05R,2,1,1724914830,02 0700+ 241/FLA,1724935537,1724935551,1504,0,0
1724914860_3..S01R,042100_3..S01R,3,1,1724914860,03 0701  148/NLT,1724933407,1724933421,1079,0,0
1724914860_5..N71R,042100_5..N71R,5,0,1724914860,05 0701  FLA/DYR,1724934112,1724934126,1220,0,0
1724914890_4..N06R,042150_4..N06R,4,0,1724914890,04 0701+ UTI/WDL,1724932912,1724932926,1020,0,0
1724914920_1..S04R,042200_1..S04R,1,1,1724914920,01 0702  238/SFT,1724932702,1724932716,940,0,0
1724914950_1..N03R,042250_1..N03R,1,0,1724914950,01 0702+ SFT/242,1724932762,1724932776,952,0,0
1724914950_2..S06R,042250_2..S06R,2,1,1724914950,02 0702+ 241/NLT,1724936017,1724936031,1592,0,0
1724914950_3..N01R,042250_3..N01R,3,0,1724914950,03 0702+ NLT/148,1724933812,1724933826,1160,0,0
1724914950_6..N01R,042250_6..N01R,6,0,1724914950,06 0702+ BBR/PEL,1724932792,1724932806,958,0,0
1724914950_6..S03R,042250_6..S03R,6,1,1724914950,06 0702+ 177/BBR,1724932492,1724932506,899,0,0
1724914950_7X..S,042250_7X..S,7X,1,1724914950,07 0702+ MST/34H,1724931591,1724931606,788,0,0
1724915010_4..S34R,042350_4..S34R,4,1,1724915010,04 0703+ WDL/UTI,1724933647,1724933661,755,0,0
1724915010_GS.S01R,042350_GS.S01R,GS,1,1724915010,0S 0703+ TSS/GCS,1724929491,1724929506,494,0,0
1724915070_2..N01R,042450_2..N01R,2,0,1724915070,02 0704+ FLA/241,1724935147,1724935161,1346,0,0
1724915070_7..S,042450_7..S,7,1,1724915070,07 0704+ MST/34H,1724931741,1724931756,768,0,0
1724915100_6..S02R,042500_6..S02R,6X,1,1724915100,06 0705  PEL/BBR,1724932897,1724932911,899,0,0
1724915100_7..N,042500_7..N,7,0,1724915100,07 0705 34H/MST,1724931981,1724931996,800,0,0
1724915100_GS.N04R,042500_GS.N04R,GS,0,1724915100,0S 0705  GCS/TSS,1724929581,1724929596,426,0,0
1724915130_1..S03R,042550_1..S03R,1,1,1724915130,01 0705+ 242/SFT,1724933017,1724933031,922,0,0
1724915250_5..S04R,042750_5..S04R,5,1,1724915250,05 0707+ DYR/FLA,1724934877,1724934891,1294,0,0
1724915250_7..N,042750_7..N,7,0,1724915250,07 0707+ 34H/WPT,1724931981,1724931996,762,0,0
1724915250_7X..S,042750_7X..S,7X,1,1724915250,07 0707+ MST/34H,1724931861,1724931876,746,0,0
1724915280_4..S34R,042800_4..S34R,4,1,1724915280,04 0708  WDL/UTI,1724933797,1724933811,691,0,0
1724915280_5..S15R,042800_5..S15R,5,1,1724915280,05 0708  238/UTI,1724934291,1724934292,1175,0,0
1724915280_6..N03R,042800_6..N03R,6,0,1724915280,06 0708  BBR/177,1724932537,1724932551,828,0,0
1724915310_3..N01R,042850_3..N01R,3,0,1724915310,03 0708+ NLT/148,1724934097,1724934111,1137,0,0
1724915310_5..N71R,042850_5..N71R,5,0,1724915310,05 0708+ FLA/DYR,1724934502,1724934516,1221,0,0
1724915310_6..S02R,042850_6..S02R,6X,1,1724915310,06 0708+ PEL/BBR,1724933257,1724933271,970,0,0
1724915310_GS.S04R,042850_GS.S04R,GS,1,1724915310,0S 0708+ TSS/GCS,1724929791,1724929806,454,0,0
1724915340_6..S03R,042900_6..S03R,6,1,1724915340,06 0709  177/BBR,1724932747,1724932761,789,0,0
1724915400_3..S01R,043000_3..S01R,3,1,1724915400,03 0710  148/NLT,1724934037,1724934051,1045,0,0
1724915400_7..N,043000_7..N,7,0,1724915400,07 0710 34H/MST,1724932281,1724932296,708,0,0
1724915400_GS.N01R,043000_GS.N01R,GS,0,1724915400,0S 0710  GCS/TSS,1724929881,1724929896,386,0,0
1724915430_1..N03R,043050_1..N03R,1,0,1724915430,01 0710+ SFT/242,1724933137,1724933151,866,0,0
1724915430_4..N03R,043050_4..N03R,4,0,1724915430,04 0710+ NLT/WDL,1724934577,1724934591,1155,0,0
1724915490_2..S07R,043150_2..S07R,2,1,1724915490,02 0711+ 238/FLA,1724936181,1724936185,1473,0,0
1724915490_4..N06R,043150_4..N06R,4,0,1724915490,04 0711+ UTI/WDL,1724933542,1724933556,946,0,0
1724915520_1..S04R,043200_1..S04R,1,1,1724915520,01 0712  238/SFT,1724933272,1724933286,893,0,0
1724915520_6..N01R,043200_6..N01R,6,0,1724915520,06 0712  BBR/PEL,1724933437,1724933451,925,0,0
1724915550_7X..S,043250_7X..S,7X,1,1724915550,07 0712+ MST/34H,1724932146,1724932161,674,0,0
1724915580_6..S02R,043300_6..S02R,6X,1,1724915580,06 0713  PEL/BBR,1724933512,1724933526,940,0,0
1724915610_2..N01R,043350_2..N01R,2,0,1724915610,02 0713+ FLA/241,1724935777,1724935791,1390,0,0
1724915610_4..N06R,043350_4..N06R,4,0,1724915610,04 0713+ UTI/WDL,1724934052,1724934066,1048,0,0
1724915610_GS.S01R,043350_GS.S01R,GS,1,1724915610,0S 0713+ TSS/GCS,1724930076,1724930091,412,0,0
1724915640_4..S36R,043400_4..S36R,4,1,1724915640,04 0714  BPK/UTI,1724934052,1724934066,638,0,0
1724915640_7..S,043400_7..S,7,1,1724915640,07 0714 111/34H,1724932011,1724932026,656,0,0
1724915640_GS.N04R,043400_GS.N04R,GS,0,1724915640,0S 0714  GCS/TSS,1724930151,1724930166,342,0,0
1724915670_1..S03R,043450_1..S03R,1,1,1724915670,01 0714+ 242/SFT,1724933557,1724933571,869,0,0
1724915670_4..S35R,043450_4..S35R,4,1,1724915670,04 0714+ WDL/BWG,1724933137,1724933151,510,0,0
1724915670_7..S,043450_7..S,7,1,1724915670,07 0714+ MST/34H,1724932492,1724932506,725,0,0
1724915700_6..S03R,043500_6..S03R,6,1,1724915700,06 0715  177/BBR,1724933377,1724933391,829,0,0
1724915700_7..N,043500_7..N,7,0,1724915700,07 0715 34H/WPT,1724932326,1724932341,680,0,0
1724915760_3..S01R,043600_3..S01R,3,1,1724915760,03 0716  148/NLT,1724934367,1724934381,1032,0,0
1724915790_5..N62R,043650_5..N62R,5,0,1724915790,05 0716+ NLT/DYR,1724935672,1724935686,1290,0,0
1724915790_5..S04R,043650_5..S04R,5,1,1724915790,05 0716+ DYR/FLA,1724935356,1724935371,1228,0,0
1724915790_5..S09R,043650_5..S09R,5,1,1724915790,05 0716+ 238/FLA,1724935747,1724935762,1305,0,0
1724915790_6..N03R,043650_6..N03R,6,0,1724915790,06 0716+ BBR/177,1724933077,1724933091,774,0,0
1724915850_5..N71R,043750_5..N71R,5,0,1724915850,05 0717+ FLA/DYR,1724935297,1724935311,1216,0,0
1724915850_7..N,043750_7..N,7,0,1724915850,07 0717+ 34H/MST,1724932747,1724932761,717,0,0
1724915850_7X..S,043750_7X..S,7X,1,1724915850,07 0717+ MST/34H,1724932341,1724932356,642,0,0
1724915850_GS.S04R,043750_GS.S04R,GS,1,1724915850,0S 0717+ TSS/GCS,1724930301,1724930316,362,0,0
1724915880_2..S05R,043800_2..S05R,2,1,1724915880,02 0718  241/FLA,1724936320,1724936331,1431,0,0
1724915880_6..S02R,043800_6..S02R,6X,1,1724915880,06 0718  PEL/BBR,1724933872,1724933886,932,0,0
1724915880_GS.N01R,043800_GS.N01R,GS,0,1724915880,0S 0718  GCS/TSS,1724930361,1724930376,370,0,0
1724915910_1..N03R,043850_1..N03R,1,0,1724915910,01 0718+ SFT/242,1724933902,1724933916,938,0,0
1724915910_1..S03R,043850_1..S03R,1,1,1724915910,01 0718+ 242/SFT,1724933902,1724933916,938,0,0
1724915910_4..S34R,043850_4..S34R,4,1,1724915910,04 0718+ WDL/UTI,1724934697,1724934711,785,0,0
1724915940_3..N01R,043900_3..N01R,3,0,1724915940,03 0719  NLT/148,1724934607,1724934621,1001,0,0
1724916000_4..N06R,044000_4..N06R,4,0,1724916000,04 0720  UTI/WDL,1724934367,1724934381,952,0,0
1724916000_7..N,044000_7..N,7,0,1724916000,07 0720 34H/MST,1724932942,1724932956,722,0,0
1724916060_6..N01R,044100_6..N01R,6,0,1724916060,06 0721  BBR/PEL,1724934262,1724934276,931,0,0
1724916090_2..S05R,044150_2..S05R,2,1,1724916090,02 0721+ 241/FLA,1724936680,1724936691,1447,0,0
1724916090_GS.S01R,044150_GS.S01R,GS,1,1724916090,0S 0721+ TSS/GCS,1724930541,1724930556,314,0,0
1724916120_3..S01R,044200_3..S01R,3,1,1724916120,03 0722  148/NLT,1724934772,1724934787,1034,0,0
1724916120_GS.N04R,044200_GS.N04R,GS,0,1724916120,0S 0722  GCS/TSS,1724930601,1724930616,322,0,0
1724916150_4..S34R,044250_4..S34R,4,1,1724916150,04 0722+ WDL/UTI,1724934982,1724934997,809,0,0
1724916150_7..N,044250_7..N,7,0,1724916150,07 0722+ 34H/MST,1724933032,1724933046,673,0,0
1724916150_7X..S,044250_7X..S,7X,1,1724916150,07 0722+ MST/34H,1725004812,1725004827,12931,0,0
1724916180_1..S04R,044300_1..S04R,1,1,1724916180,01 0723  238/SFT,1724934052,1724934066,882,0,0
1724916180_2..N01R,044300_2..N01R,2,0,1724916180,02 0723  FLA/241,1724936140,1724936151,1303,0,0
1724916180_2..N03R,044300_2..N03R,2,0,1724916180,02 0723  NLT/241,1724936425,1724936436,1379,0,0
1724916180_6..S02R,044300_6..S02R,6X,1,1724916180,06 0723  PEL/BBR,1724934052,1724934066,888,0,0
1724916240_6..S03R,044400_6..S03R,6,1,1724916240,06 0724  177/BBR,1724933677,1724933691,733,0,0
1724916270_7..S,044450_7..S,7,1,1724916270,07 0724+ MST/34H,1724932987,1724933001,660,0,0
1724916300_1..S03R,044500_1..S03R,1,1,1724916300,01 0725  242/SFT,1724934322,1724934336,853,0,0
1724916300_4..S34R,044500_4..S34R,4,1,1724916300,04 0725  WDL/UTI,1724931036,1724931051,4,0,0
1724916300_7..N,044500_7..N,7,0,1724916300,07 0725 34H/WPT,1724932792,1724932806,602,0,0
1724916330_6..N03R,044550_6..N03R,6,0,1724916330,06 0725+ BBR/177,1724933767,1724933781,751,0,0
1724916330_GS.S04R,044550_GS.S04R,GS,1,1724916330,0S 0725+ TSS/GCS,1724930781,1724930796,266,0,0
1724916360_5..S04R,044600_5..S04R,5,1,1724916360,05 0726  DYR/FLA,1724935957,1724935971,1182,0,0
1724916360_GS.N01R,044600_GS.N01R,GS,0,1724916360,0S 0726  GCS/TSS,1724930841,1724930856,274,0,0
1724916390_1..N03R,044650_1..N03R,1,0,1724916390,01 0726+ SFT/242,1724934187,1724934201,836,0,0
1724916420_3..N01R,044700_3..N01R,3,0,1724916420,03 0727  NLT/148,1724935312,1724935327,1059,0,0
1724916450_7..N,044750_7..N,7,0,1724916450,07 0727+ 34H/MST,1724933137,1724933151,622,0,0
1724916450_7X..S,044750_7X..S,7X,1,1724916450,07 0727+ MST/34H,1724933106,1724933107,614,0,0
1724916480_3..S01R,044800_3..S01R,3,1,1724916480,03 0728  148/NLT,1724935027,1724935042,1003,0,0
1724916480_5..N84R,044800_5..N84R,5,0,1724916480,05 0728  FLA/180,1724934997,1724935011,997,0,0
1724916480_5..S09R,044800_5..S09R,5,1,1724916480,05 0728  238/FLA,1724936871,1724936875,1417,0,0
1724916510_1..S03R,044850_1..S03R,1,1,1724916510,01 0728+ 242/SFT,1724934457,1724934471,858,0,0
1724916540_4..N06R,044900_4..N06R,4,0,1724916540,04 0729  UTI/WDL,1724934877,1724934891,930,0,0
1724916540_6..S02R,044900_6..S02R,6X,1,1724916540,06 0729  PEL/BBR,1724934397,1724934411,835,0,0
1724916570_2..S05R,044950_2..S05R,2,1,1724916570,02 0729+ 241/FLA,1724936995,1724937006,1407,0,0
1724916570_6..N01R,044950_6..N01R,6,0,1724916570,06 0729+ BBR/PEL,1724934592,1724934606,874,0,0
1724916570_7..N,044950_7..N,7,0,1724916570,07 0729+ 34H/MST,1724933302,1724933316,636,0,0
1724916570_GS.S01R,044950_GS.S01R,GS,1,1724916570,0S 0729+ TSS/GCS,1724931021,1724931036,254,0,0
1724916600_GS.N04R,045000_GS.N04R,GS,0,1724916600,0S 0730  GCS/TSS,1724931096,1724931111,264,0,0
1724916630_4..S36R,045050_4..S36R,4,1,1724916630,04 0730+ BPK/UTI,1724935162,1724935176,739,0,0
1724916660_2..N01R,045100_2..N01R,2,0,1724916660,02 0731  FLA/241,1724937640,1724937651,1576,0,0
1724916660_4..S34R,045100_4..S34R,4,1,1724916660,04 0731  WDL/UTI,1724935372,1724935386,801,0,0
1724916690_7..N,045150_7..N,7,0,1724916690,07 0731+ 34H/WPT,1724933152,1724933166,593,0,0
1724916690_7X..S,045150_7X..S,7X,1,1724916690,07 0731+ MST/34H,1724933242,1724933256,611,0,0
1724916750_1..N03R,045250_1..N03R,1,0,1724916750,01 0732+ SFT/242,1724934427,1724934441,841,0,0
1724916780_6..S03R,045300_6..S03R,6,1,1724916780,06 0733  177/BBR,1724934247,1724934261,804,0,0
1724916810_5..N71R,045350_5..N71R,5,0,1724916810,05 0733+ FLA/DYR,1724935972,1724935987,1141,0,0
1724916810_6..N03R,045350_6..N03R,6,0,1724916810,06 0733+ BBR/177,1724934157,1724934171,785,0,0
1724916810_7..S,045350_7..S,7,1,1724916810,07 0733+ MST/34H,1724933527,1724933541,651,0,0
1724916810_GS.S04R,045350_GS.S04R,GS,1,1724916810,0S 0733+ TSS/GCS,1724931276,1724931291,288,0,0
1724916840_1..S04R,045400_1..S04R,1,1,1724916840,01 0734  238/SFT,1724934727,1724934741,857,0,0
1724916840_3..S01R,045400_3..S01R,3,1,1724916840,03 0734  148/NLT,1724935417,1724935431,996,0,0
1724916840_7..N,045400_7..N,7,0,1724916840,07 0734 34H/MST,1724933482,1724933496,642,0,0
1724916840_GS.N01R,045400_GS.N01R,GS,0,1724916840,0S 0734  GCS/TSS,1724931351,1724931366,258,0,0
1724916870_2..S07R,045450_2..S07R,2,1,1724916870,02 0734+ 238/FLA,1724937400,1724937411,1473,0,0
1724916870_3..N01R,045450_3..N01R,3,0,1724916870,03 0734+ NLT/148,1724935447,1724935461,1002,0,0
1724916870_7..S,045450_7..S,7,1,1724916870,07 0734+ 111/34H,1725004812,1725004827,12811,0,0
1724916900_4..S34R,045500_4..S34R,4,1,1724916900,04 0735  WDL/UTI,1724935567,1724935581,810,0,0
1724916900_6..S02R,045500_6..S02R,6X,1,1724916900,06 0735  PEL/BBR,1724934862,1724934876,887,0,0
1724916930_2..S05R,045550_2..S05R,2,1,1724916930,02 0735+ 241/FLA,1724937640,1724937651,1536,0,0
1724916990_7..N,045650_7..N,7,0,1724916990,07 0736+ 34H/MST,1724933721,1724933722,666,0,0
1724917020_1..S03R,045700_1..S03R,1,1,1724917020,01 0737  242/SFT,1724934952,1724934967,889,0,0
1724917020_2..N01R,045700_2..N01R,2,0,1724917020,02 0737  FLA/241,1724937756,1724937760,1566,0,0
1724917050_5..S06R,045750_5..S06R,5,1,1724917050,05 0737+ DYR/UTI,1724936151,1724936155,1141,0,0
1724917050_7X..S,045750_7X..S,7X,1,1724917050,07 0737+ MST/34H,1724933707,1724933721,661,0,0
1724917050_GS.S01R,045750_GS.S01R,GS,1,1724917050,0S 0737+ TSS/GCS,1724931561,1724931576,286,0,0
1724917080_6..N01R,045800_6..N01R,6,0,1724917080,06 0738  BBR/PEL,1724935012,1724935026,916,0,0
1724917080_GS.N04R,045800_GS.N04R,GS,0,1724917080,0S 0738  GCS/TSS,1724931546,1724931561,284,0,0
1724917110_1..N03R,045850_1..N03R,1,0,1724917110,01 0738+ SFT/242,1724935177,1724935191,948,0,0
1724917110_7..N,045850_7..N,7,0,1724917110,07 0738+ 34H/MST,1724933931,1724933932,696,0,0
1724917140_6..S03R,045900_6..S03R,6,1,1724917140,06 0739  177/BBR,1724934636,1724934637,801,0,0
1724917170_7..S,045950_7..S,7,1,1724917170,07 0739+ MST/34H,1724934141,1724934142,732,0,0
